###	N.B.: File summary located at bottom of TSV file.					Suggested command to download: 			cut -f 1 ./metadata_2024-02-27-16h-17m.tsv | tail -n +3 | grep -v ^# | xargs -n 1 curl -O -L --user <access_key_id>:<access_key_secret>
File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-fastq/4DNFI8OLJGND/@@download/4DNFI8OLJGND.fastq.gz	4DNESOFQR5FS	4DNEX5W8Q13T	4DNFI8OLJGND	1497.02	ccb944ef78147fdfe3da6d3c04987e2c	reads	fastq	1	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	None (Control)	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	Dam-only Control	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/8429a83f-3252-435e-a571-5c3ce90b5fec/4DNFI8OLJGND.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFIUYAKRND/@@download/4DNFIUYAKRND.bam	4DNESOFQR5FS	4DNEX5W8Q13T	4DNFIUYAKRND	808.44	15726a103183444e197bf42740e78b5c	alignments	bam	1	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	None (Control)	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	Dam-only Control	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/364b6034-7a9b-444a-8b74-f6b5d4c56bd9/4DNFIUYAKRND.bam
https://data.4dnucleome.org/files-fastq/4DNFIBW2I7TU/@@download/4DNFIBW2I7TU.fastq.gz	4DNESOFQR5FS	4DNEX77WW9GG	4DNFIBW2I7TU	1622.87	e1bb91083fd4088f81388ea20205b59c	reads	fastq	2	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	None (Control)	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	Dam-only Control	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/657ddb37-501a-4545-bd9c-a3ad5ccb7dfb/4DNFIBW2I7TU.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFIUKR2YTQ/@@download/4DNFIUKR2YTQ.bam	4DNESOFQR5FS	4DNEX77WW9GG	4DNFIUKR2YTQ	815.92	0e01cda5498d41d2f8e241bb8a24a77f	alignments	bam	2	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	None (Control)	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	Dam-only Control	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/396af739-6d79-49d6-940d-fa91767d0264/4DNFIUKR2YTQ.bam
https://data.4dnucleome.org/files-fastq/4DNFIK4DQEP6/@@download/4DNFIK4DQEP6.fastq.gz	4DNESOFQR5FS	4DNEXW3YMVEK	4DNFIK4DQEP6	1628.59	4f787291b22f6bd7b5a8179654137d20	reads	fastq	3	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 3, Techrep 1	None (Control)	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	Dam-only Control	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/c94090e1-a657-45ec-a02f-1dfe7a623d2a/4DNFIK4DQEP6.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFIG2SLOZF/@@download/4DNFIG2SLOZF.bam	4DNESOFQR5FS	4DNEXW3YMVEK	4DNFIG2SLOZF	1086.39	c1373baf79030c89e7613cb26ae8584a	alignments	bam	3	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 3, Techrep 1	None (Control)	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	Dam-only Control	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c35bfe61-0cd1-4ce3-b85b-58001440640b/4DNFIG2SLOZF.bam
https://data.4dnucleome.org/files-fastq/4DNFIRHCKHG1/@@download/4DNFIRHCKHG1.fastq.gz	4DNESOOCOBBA	4DNEXRQHNAHN	4DNFIRHCKHG1	227.24	dd047559830d8a41857f681cff2bbe7a	reads	fastq	1	1	immortalized cell line	human	parent of	4DNFIO3RM7FA	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	None (Control)	HFFc6 (Tier 1)	DamID-seq on HFFc6 cells (2017-12-14)	Dam-only Control	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/6fba97d3-3d48-400d-94d3-6a0e102ee0b4/4DNFIRHCKHG1.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIS7ORDH7/@@download/4DNFIS7ORDH7.fastq.gz	4DNESOOCOBBA	4DNEXRQHNAHN	4DNFIS7ORDH7	3814.93	042f8120b1ee830e6cc5dc6ff18101a3	reads	fastq	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	None (Control)	HFFc6 (Tier 1)	DamID-seq on HFFc6 cells (2017-12-14)	Dam-only Control	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/9c0bcd44-eb89-498b-815c-06ac06db8f25/4DNFIS7ORDH7.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFIHJC8ATJ/@@download/4DNFIHJC8ATJ.bam	4DNESOOCOBBA	4DNEXRQHNAHN	4DNFIHJC8ATJ	1897.13	5670539f2a23992527dc5b5ae2c93d42	alignments	bam	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	None (Control)	HFFc6 (Tier 1)	DamID-seq on HFFc6 cells (2017-12-14)	Dam-only Control	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/06c83342-ce64-4f3d-aed5-e063d252ffc4/4DNFIHJC8ATJ.bam
https://data.4dnucleome.org/files-processed/4DNFIO3RM7FA/@@download/4DNFIO3RM7FA.bam	4DNESOOCOBBA	4DNEXRQHNAHN	4DNFIO3RM7FA	172.75	9262f609e6ac2cd19bda495bd98b54d9	alignments	bam	1	1	immortalized cell line	human	derived from	4DNFIRHCKHG1	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	None (Control)	HFFc6 (Tier 1)	DamID-seq on HFFc6 cells (2017-12-14)	Dam-only Control	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e34ea8ab-2bc1-47a1-b150-4c157b21c375/4DNFIO3RM7FA.bam
https://data.4dnucleome.org/files-fastq/4DNFIPJQ9X5C/@@download/4DNFIPJQ9X5C.fastq.gz	4DNESOOCOBBA	4DNEX9SY9FUC	4DNFIPJQ9X5C	2176.74	f312b36edc0dfcb8ea29c0f5a4a4c40b	reads	fastq	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	None (Control)	HFFc6 (Tier 1)	DamID-seq on HFFc6 cells (2017-12-14)	Dam-only Control	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/eaa89537-7bde-4c0a-b697-e0f253263fcf/4DNFIPJQ9X5C.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFIIDTIFAR/@@download/4DNFIIDTIFAR.bam	4DNESOOCOBBA	4DNEX9SY9FUC	4DNFIIDTIFAR	1213.35	e4ebd9eff698901b953d76af2c6c3518	alignments	bam	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	None (Control)	HFFc6 (Tier 1)	DamID-seq on HFFc6 cells (2017-12-14)	Dam-only Control	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/48ff24fd-8250-4b0a-9037-e192777e4e8b/4DNFIIDTIFAR.bam
https://data.4dnucleome.org/files-fastq/4DNFI9CZSKDE/@@download/4DNFI9CZSKDE.fastq.gz	4DNESTAJJM3X	4DNEXZKHQQXY	4DNFI9CZSKDE	6583.51	4dc4e02ab92a1c88ab6a62db7a3f4379	reads	fastq	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/9fd69134-a6a1-42a2-8a44-0974051f5d5a/4DNFI9CZSKDE.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFIBFA1K6U/@@download/4DNFIBFA1K6U.fastq.gz	4DNESTAJJM3X	4DNEXZKHQQXY	4DNFIBFA1K6U	471.06	b0609224e66cfe66e87d3127f3f223ea	reads	fastq	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/b9eb9678-7f53-4e51-a928-b3f93654d31f/4DNFIBFA1K6U.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFI6QDHEP2/@@download/4DNFI6QDHEP2.bw	4DNESTAJJM3X	4DNEXZKHQQXY	4DNFI6QDHEP2	5.34	50eca618e8c86e88472483b812009b79	normalized counts	bw	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e8e1386d-b676-47a0-8282-7e26ae94579e/4DNFI6QDHEP2.bw
https://data.4dnucleome.org/files-processed/4DNFI8UYTTDD/@@download/4DNFI8UYTTDD.bam	4DNESTAJJM3X	4DNEXZKHQQXY	4DNFI8UYTTDD	317.49	c85e4cfe08026155e4af78648cf2bdea	alignments	bam	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/72714f7d-3b8f-415c-bd3d-244894d295f3/4DNFI8UYTTDD.bam
https://data.4dnucleome.org/files-processed/4DNFIGNALRGD/@@download/4DNFIGNALRGD.bed.gz	4DNESTAJJM3X	4DNEXZKHQQXY	4DNFIGNALRGD	0.01	a9f7084fffa4af0cb93af62dc2387fc1	LADs	bed	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/4e5b16fd-2d05-4457-a5cc-12d7d9ce91bf/4DNFIGNALRGD.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIOG12DUW/@@download/4DNFIOG12DUW.bam	4DNESTAJJM3X	4DNEXZKHQQXY	4DNFIOG12DUW	3137.89	e5d688ba1e150d8483b97e9aef326df2	alignments	bam	1	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/aed0be4c-3a3e-4105-b639-db3501baab1d/4DNFIOG12DUW.bam
https://data.4dnucleome.org/files-fastq/4DNFIFDNGQ47/@@download/4DNFIFDNGQ47.fastq.gz	4DNESTAJJM3X	4DNEXXJO1T2A	4DNFIFDNGQ47	147.54	f57403a73bb9d0b586d6540e96edc816	reads	fastq	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/0c155f53-644d-4214-99ac-fad21acef1d7/4DNFIFDNGQ47.fastq.gz
https://data.4dnucleome.org/files-fastq/4DNFILOLG1HF/@@download/4DNFILOLG1HF.fastq.gz	4DNESTAJJM3X	4DNEXXJO1T2A	4DNFILOLG1HF	1951.21	3ecdcb4a3ab69679f560938e23d1c657	reads	fastq	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/13657aec-4ce8-48e6-84b6-169735530c5e/4DNFILOLG1HF.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFI6NBEW2G/@@download/4DNFI6NBEW2G.bam	4DNESTAJJM3X	4DNEXXJO1T2A	4DNFI6NBEW2G	115.24	001a71eec59e916c85f80176f1132c57	alignments	bam	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9770ee49-6cfc-4b32-b964-15a1308e9c34/4DNFI6NBEW2G.bam
https://data.4dnucleome.org/files-processed/4DNFIA1C2BDJ/@@download/4DNFIA1C2BDJ.bw	4DNESTAJJM3X	4DNEXXJO1T2A	4DNFIA1C2BDJ	5.15	0da12d9b69fe9a40961bb4337c64b2a8	normalized counts	bw	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/e39676be-549f-4165-80d1-528363f98cd5/4DNFIA1C2BDJ.bw
https://data.4dnucleome.org/files-processed/4DNFIFKQ6WXC/@@download/4DNFIFKQ6WXC.bed.gz	4DNESTAJJM3X	4DNEXXJO1T2A	4DNFIFKQ6WXC	0.01	696cf3cc77be563dedfd26385494a7fa	LADs	bed	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/34042fdc-6701-4f47-ad64-31140779e457/4DNFIFKQ6WXC.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIWWQV8VU/@@download/4DNFIWWQV8VU.bam	4DNESTAJJM3X	4DNEXXJO1T2A	4DNFIWWQV8VU	1177.16	b14fdb9afa49ef60ffdd3504946a28a0	alignments	bam	2	1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 2, Techrep 1	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/60ae150c-9867-4134-9453-6cc7c81d5525/4DNFIWWQV8VU.bam
https://data.4dnucleome.org/files-processed/4DNFIX4BXSIM/@@download/4DNFIX4BXSIM.bw	4DNESTAJJM3X	4DNEXZKHQQXY, 4DNEXXJO1T2A	4DNFIX4BXSIM	5.36	887acf3fda8d448bb1e30ac67b9708ea	normalized counts	bw	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	merged replicates	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/af61923f-b9bc-424f-b4bb-82dfaab2cae7/4DNFIX4BXSIM.bw
https://data.4dnucleome.org/files-processed/4DNFIV776O7C/@@download/4DNFIV776O7C.bed.gz	4DNESTAJJM3X	4DNEXZKHQQXY, 4DNEXXJO1T2A	4DNFIV776O7C	0.01	58d2d940cf974c068a6b5908b5284b88	LADs	bed	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	merged replicates	LMNB1 protein	K562 (Tier 2)	DamID-seq on K562 cells (2018-10-22)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7f959c0f-2e67-43f2-a1b6-54eabb984629/4DNFIV776O7C.bed.gz
https://data.4dnucleome.org/files-fastq/4DNFINTHX4F9/@@download/4DNFINTHX4F9.fastq.gz	4DNESXKBPZKQ	4DNEXR716AG4	4DNFINTHX4F9	1364.65	5c16a31cc359a5725340477f815a7211	reads	fastq	1	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	LaminB1-Dam	raw file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/files/9f4430d3-c70f-4f68-8b0a-57ab22476dc7/4DNFINTHX4F9.fastq.gz
https://data.4dnucleome.org/files-processed/4DNFI3ZYP14W/@@download/4DNFI3ZYP14W.bw	4DNESXKBPZKQ	4DNEXR716AG4	4DNFI3ZYP14W	4.86	1d0ccd9b97fa734a9dbabd192d976e1d	normalized counts	bw	1	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/41d1f0be-32e1-4e23-a9fc-6210ee7665ff/4DNFI3ZYP14W.bw
https://data.4dnucleome.org/files-processed/4DNFIJDN1FW4/@@download/4DNFIJDN1FW4.bam	4DNESXKBPZKQ	4DNEXR716AG4	4DNFIJDN1FW4	451.55	65bd729e03aae3938fd5d2527bb6b52c	alignments	bam	1	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/74a4af26-0e2f-4818-969e-ae772af46cba/4DNFIJDN1FW4.bam
https://data.4dnucleome.org/files-processed/4DNFIQY7JNXE/@@download/4DNFIQY7JNXE.bed.gz	4DNESXKBPZKQ	4DNEXR716AG4	4DNFIQY7JNXE	0.01	0077e1aaf177feb4a371edcccaec6ecc	LADs	bed	1	1	stem cell derived cell line	human	N/A	N/A	N/A	released	released	Correspondence: b.v.steensel@nki.nl	DamID-seq	Biorep 1, Techrep 1	LMNB1 protein	H1-hESC (Tier 1)	DamID-seq on H1-hESC cells (2017-12-14)	LaminB1-Dam	processed file	4DN	Bas van Steensel, NKI	Bas van Steensel, NKI	N/A	This file contains processed results performed outside of the 4DN-DCIC standardized pipelines. The file and the information about its provenance, i.e. which files were used as input to generate this output was provided by or done in collaboration with the lab that did the experiments to generate the raw data. For more information about the specific analysis performed, please contact the submitting lab or refer to the relevant publication if available.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/32a077d8-584d-4223-bf11-9f5df1d2797b/4DNFIQY7JNXE.bed.gz
